Current,Voltage,Temperature,SOC,SOC_Estimate
14.9617,3.91886,300,0.59784,0.617566
14.8027,3.76001,300,0.597994,0.617574
14.943,3.90048,300,0.598148,0.617059
14.877,3.83465,300,0.598302,0.617018
15.0023,3.96013,300,0.598457,0.616762
14.9185,3.8765,300,0.598611,0.616923
15.0991,4.05721,300,0.598765,0.616809
14.9869,3.94513,300,0.59892,0.617291
15.0575,4.01593,300,0.599074,0.6174
15.0106,3.96918,300,0.599228,0.61774
15.0484,4.00709,300,0.599383,0.617924
14.8577,3.8166,300,0.599537,0.618232
15.0567,4.01571,300,0.599691,0.61791
14.9601,3.91924,300,0.599846,0.618248
14.868,3.82729,300,0.6,0.618266
15.0231,3.98259,300,0.600154,0.617984
14.8698,3.82949,300,0.600309,0.618216
15.1168,4.07664,300,0.600463,0.617944
14.8817,3.84161,300,0.600617,0.618487
15.0651,4.02519,300,0.600772,0.618254
15.1263,4.08658,300,0.600926,0.618626
15.052,4.01244,300,0.60108,0.619195
14.8127,3.7733,300,0.601235,0.619516
14.915,3.87568,300,0.601389,0.619048
15.1224,4.0833,300,0.601543,0.618926
15.0538,4.01478,300,0.601698,0.619485
15.1412,4.10234,300,0.601852,0.619814
15.0616,4.02296,300,0.602006,0.620426
15.0983,4.05982,300,0.602161,0.620772
15.0623,4.02392,300,0.602315,0.621237
14.9613,3.92311,300,0.602469,0.621578
15.0507,4.01264,300,0.602623,0.621584
15.0274,3.98945,300,0.602778,0.621887
15.1601,4.1224,300,0.602932,0.62211
15.0855,4.0479,300,0.603086,0.622771
14.8926,3.85517,300,0.603241,0.623179
15.1245,4.08712,300,0.603395,0.622945
15.0162,3.97901,300,0.603549,0.623483
15.0344,3.99728,300,0.603704,0.623659
15.0133,3.9764,300,0.603858,0.623894
15.0816,4.04474,300,0.604012,0.624059
15.056,4.01935,300,0.604167,0.624449
14.9204,3.88386,300,0.604321,0.624752
14.8821,3.84563,300,0.604475,0.624604
14.9943,3.95797,300,0.60463,0.624333
15.1156,4.07946,300,0.604784,0.62444
15.1389,4.10288,300,0.604938,0.624947
14.9827,3.94677,300,0.605093,0.625527
15.0228,3.98704,300,0.605247,0.625585
15.1005,4.06492,300,0.605401,0.625778
14.9803,3.94478,300,0.605556,0.626226
14.9866,3.95124,300,0.60571,0.626274
15.0117,3.9765,300,0.605864,0.626343
14.993,3.95794,300,0.606019,0.626498
15.0054,3.97046,300,0.606173,0.62659
15.0768,4.04198,300,0.606327,0.626725
15.0026,3.96795,300,0.606481,0.627095
15.0472,4.01264,300,0.606636,0.627218
15.0708,4.03637,300,0.60679,0.627489
14.771,3.73676,300,0.606944,0.627836
15.0092,3.9751,300,0.607099,0.62719
15.0355,4.00153,300,0.607253,0.627343
15.2087,4.1748,300,0.607407,0.627582
15.062,4.0283,300,0.607562,0.628389
14.9471,3.91353,300,0.607716,0.628705
14.8881,3.85467,300,0.60787,0.628641
15.1507,4.11743,300,0.608025,0.628385
14.9887,3.95547,300,0.608179,0.629
14.7807,3.74761,300,0.608333,0.629075
15.0508,4.01788,300,0.608488,0.628467
14.9533,3.92053,300,0.608642,0.628759
15.1539,4.12128,300,0.608796,0.628728
15.0084,3.97592,300,0.608951,0.629358
14.9427,3.91034,300,0.609105,0.629504
14.8191,3.78683,300,0.609259,0.629435
14.9738,3.94167,300,0.609414,0.628965
14.8525,3.82059,300,0.609568,0.62901
14.8442,3.81243,300,0.609722,0.628662
15.1488,4.11712,300,0.609877,0.628295
14.9992,3.96768,300,0.610031,0.628924
14.9145,3.88307,300,0.610185,0.629061
15.0347,4.0034,300,0.61034,0.628923
14.9826,3.95147,300,0.610494,0.629179
15.105,4.07399,300,0.610648,0.629264
14.7972,3.76638,300,0.610802,0.629747
15.0783,4.04764,300,0.610957,0.629226
15.0814,4.05086,300,0.611111,0.629626
15.0158,3.98534,300,0.611265,0.630033
14.9839,3.95358,300,0.61142,0.630224
14.9325,3.9024,300,0.611574,0.63031
14.9669,3.93685,300,0.611728,0.63023
15.0573,4.0274,300,0.611883,0.630266
14.9797,3.95001,300,0.612037,0.630595
14.9044,3.87484,300,0.612191,0.63067
14.9558,3.92636,300,0.612346,0.630503
15.0551,4.02579,300,0.6125,0.630506
15.0629,4.03373,300,0.612654,0.630832
14.866,3.837,300,0.612809,0.631181
14.9716,3.94273,300,0.612963,0.63089
15.0233,3.99454,300,0.613117,0.630947
15.0342,4.00559,300,0.613272,0.631171
14.9625,3.93404,300,0.613426,0.63143
15.1487,4.12041,300,0.61358,0.631455
14.9453,3.9171,300,0.613735,0.632083
14.9707,3.94261,300,0.613889,0.632047
15.0196,3.99164,300,0.614043,0.632096
15.0638,4.03602,300,0.614198,0.632304
14.9523,3.92471,300,0.614352,0.632653
15.0256,3.99813,300,0.614506,0.63264
14.9092,3.88183,300,0.614661,0.632865
15.0077,3.98045,300,0.614815,0.632713
15.1081,4.08106,300,0.614969,0.632884
15.0742,4.04724,300,0.615123,0.633378
15.0101,3.98334,300,0.615278,0.633758
15.2314,4.2047,300,0.615432,0.633927
14.9684,3.94185,300,0.615586,0.634813
14.9239,3.89751,300,0.615741,0.634836
15.0188,3.99252,300,0.615895,0.634717
14.9465,3.92043,300,0.616049,0.634909
14.9694,3.94344,300,0.616204,0.634867
15.0851,4.05934,300,0.616358,0.634902
14.809,3.7833,300,0.616512,0.635312
15.1059,4.08038,300,0.616667,0.634826
14.691,3.66563,300,0.616821,0.635308
14.9353,3.9101,300,0.616975,0.634445
15.1738,4.14872,300,0.61713,0.634388
14.9918,3.9668,300,0.617284,0.635098
14.9197,3.89492,300,0.617438,0.635216
15.0866,4.06187,300,0.617593,0.635103
15.0339,4.0094,300,0.617747,0.635529
15.016,3.99162,300,0.617901,0.635782
15.0254,4.00117,300,0.618056,0.635976
15.0359,4.01179,300,0.61821,0.6362
15.1355,4.11149,300,0.618364,0.636456
15.0452,4.02133,300,0.618519,0.637032
15.3746,4.35087,300,0.618673,0.63731
15.076,4.05242,300,0.618827,0.638652
15.1427,4.11924,300,0.618981,0.639013
14.8899,3.8666,300,0.619136,0.639588
15.0205,3.99736,300,0.61929,0.639335
14.9656,3.9426,300,0.619444,0.639513
15.0105,3.98768,300,0.619599,0.639513
14.9447,3.92196,300,0.619753,0.639661
14.9179,3.89532,300,0.619907,0.639596
15.137,4.11453,300,0.620062,0.639448
15.1273,4.105,300,0.620216,0.640013
15.0123,3.99014,300,0.62037,0.640542
15.0226,4.0006,300,0.620525,0.640693
15.0872,4.06538,300,0.620679,0.640878
15.0664,4.04466,300,0.620833,0.641272
14.9516,3.93006,300,0.620988,0.641596
14.7626,3.74115,300,0.621142,0.641544
14.9771,3.95582,300,0.621296,0.640883
14.8698,3.84865,300,0.621451,0.64093
14.9423,3.9213,300,0.621605,0.640633
15.3944,4.37352,300,0.621759,0.640576
14.905,3.88428,300,0.621914,0.641976
14.8625,3.84194,300,0.622068,0.641783
15.0039,3.98347,300,0.622222,0.641459
14.8133,3.79295,300,0.622377,0.641598
14.908,3.88787,300,0.622531,0.641123
15.0445,4.02444,300,0.622685,0.640964
15.0352,4.01531,300,0.62284,0.641246
15.0896,4.06982,300,0.622994,0.641497
14.8208,3.80118,300,0.623148,0.64192
15.1509,4.13149,300,0.623302,0.641478
15.0662,4.04692,300,0.623457,0.642101
15.2156,4.19638,300,0.623611,0.642447
14.9254,3.90638,300,0.623765,0.64327
14.9359,3.91706,300,0.62392,0.643152
14.8707,3.85198,300,0.624074,0.643071
15.0079,3.98933,300,0.624228,0.642785
14.7879,3.76942,300,0.624383,0.642946
15.0571,4.03883,300,0.624537,0.642402
14.9633,3.94513,300,0.624691,0.642729
14.9759,3.95787,300,0.624846,0.642754
15.0052,3.98726,300,0.625,0.642821
15.0716,4.05386,300,0.625154,0.642982
14.8301,3.81249,300,0.625309,0.643355
15.0314,4.01396,300,0.625463,0.642954
15.0205,4.00315,300,0.625617,0.643203
14.9375,3.92035,300,0.625772,0.643415
14.9719,3.95486,300,0.625926,0.643363
14.8713,3.85438,300,0.62608,0.643422
15.0193,4.00254,300,0.626235,0.643163
14.8993,3.88268,300,0.626389,0.64338
14.9847,3.96818,300,0.626543,0.643215
14.8861,3.86973,300,0.626698,0.643324
14.9938,3.97756,300,0.626852,0.643122
14.8503,3.83421,300,0.627006,0.643266
14.9643,3.94838,300,0.62716,0.642956
15.1164,4.10068,300,0.627315,0.643012
15.0525,4.03688,300,0.627469,0.643548
15.0423,4.02684,300,0.627623,0.643878
14.97,3.95465,300,0.627778,0.644172
15.121,4.10583,300,0.627932,0.644236
15.0998,4.08474,300,0.628086,0.644778
15.1207,4.10574,300,0.628241,0.645247
14.9851,3.97031,300,0.628395,0.645779
15.0803,4.06566,300,0.628549,0.645874
15.1416,4.12714,300,0.628704,0.646273
14.9772,3.9628,300,0.628858,0.646864
14.9282,3.91401,300,0.629012,0.646925
15.1113,4.09723,300,0.629167,0.646831
15.0518,4.03783,300,0.629321,0.647323
15.0258,4.01199,300,0.629475,0.647622
14.8822,3.8686,300,0.62963,0.647835
14.9709,3.95744,300,0.629784,0.64759
15.1002,4.08679,300,0.629938,0.647634
14.9579,3.94468,300,0.630093,0.64809
15.0313,4.01826,300,0.630247,0.648089
15.0122,3.99927,300,0.630401,0.648324
15.0831,4.07031,300,0.630556,0.648497
14.8792,3.86656,300,0.63071,0.648896
15.1026,4.09011,300,0.630864,0.648641
15.039,4.02664,300,0.631019,0.649103
15.009,3.99675,300,0.631173,0.649359
15.0187,4.0066,300,0.631327,0.649518
14.9012,3.88923,300,0.631481,0.649708
14.9902,3.9784,300,0.631636,0.649523
14.9419,3.93029,300,0.63179,0.649626
15.0491,4.03761,300,0.631944,0.649577
14.9553,3.94389,300,0.632099,0.649871
15.1304,4.11917,300,0.632253,0.649865
15.0277,4.0166,300,0.632407,0.650417
15.0137,4.00275,300,0.632562,0.650637
14.9194,3.90862,300,0.632716,0.650812
15.1323,4.12161,300,0.63287,0.650687
15.1169,4.10636,300,0.633025,0.651242
14.9969,3.98656,300,0.633179,0.651742
15.0383,4.02805,300,0.633333,0.651857
15.2244,4.21427,300,0.633488,0.652104
14.9923,3.98237,300,0.633642,0.652942
14.9556,3.94579,300,0.633796,0.653031
14.9612,3.95152,300,0.633951,0.653004
15.1706,4.16107,300,0.634105,0.652999
15.0211,4.0117,300,0.634259,0.653662
15.0271,4.0179,300,0.634414,0.653843
15.0437,4.03456,300,0.634568,0.654042
15.0408,4.03184,300,0.634722,0.654294
14.8112,3.80236,300,0.634877,0.654536
14.8507,3.84203,300,0.635031,0.654044
14.9701,3.96153,300,0.635185,0.653689
15.0327,4.02428,300,0.635339,0.653721
14.9647,3.95641,300,0.635494,0.653954
14.9206,3.91253,300,0.635648,0.653971
14.8401,3.83214,300,0.635802,0.65385
15.0236,4.01574,300,0.635957,0.653479
15.2459,4.23823,300,0.636111,0.653694
15.0061,3.99857,300,0.636265,0.65461
14.8644,3.85703,300,0.63642,0.654759
14.9904,3.98311,300,0.636574,0.65446
14.9825,3.97544,300,0.636728,0.654566
15.0351,4.02815,300,0.636883,0.654647
15.1244,4.11761,300,0.637037,0.654896
15.015,4.00831,300,0.637191,0.655424
15.0493,4.04273,300,0.637346,0.655603
14.9819,3.97554,300,0.6375,0.655889
14.95,3.94374,300,0.637654,0.65596
14.9214,3.91528,300,0.637809,0.655932
15.1482,4.14222,300,0.637963,0.655817
15.095,4.08922,300,0.638117,0.65642
14.9282,3.92253,300,0.638272,0.65685
14.8757,3.87014,300,0.638426,0.656748
15.169,4.16362,300,0.63858,0.656485
14.865,3.8597,300,0.638735,0.657153
14.9724,3.96732,300,0.638889,0.656855
14.967,3.96199,300,0.639043,0.656903
15.0654,4.06054,300,0.639198,0.656935
15.0895,4.0848,300,0.639352,0.657278
15.0597,4.05511,300,0.639506,0.657695
14.8981,3.89374,300,0.63966,0.658014
15.0716,4.06735,300,0.639815,0.657821
14.9143,3.91016,300,0.639969,0.65818
14.9883,3.98434,300,0.640123,0.658041
15.1432,4.13939,300,0.640278,0.658139
15.0569,4.05321,300,0.640432,0.658725
14.8904,3.88687,300,0.640586,0.659034
15.0504,4.04703,300,0.640741,0.658816
15.0642,4.06089,300,0.640895,0.659107
14.9051,3.90198,300,0.641049,0.659439
14.9845,3.98153,300,0.641204,0.659269
15.0884,4.08555,300,0.641358,0.659353
15.1143,4.11159,300,0.641512,0.659764
14.9709,3.96836,300,0.641667,0.660253
15.0873,4.08486,300,0.641821,0.660287
15.1466,4.14437,300,0.641975,0.660689
14.7503,3.74813,300,0.64213,0.661274
14.9009,3.89892,300,0.642284,0.660603
14.9789,3.97701,300,0.642438,0.660421
14.8695,3.86778,300,0.642593,0.660488
14.8701,3.8685,300,0.642747,0.660215
14.8918,3.89036,300,0.642901,0.65995
15.0116,4.01029,300,0.643056,0.65976
14.9329,3.9318,300,0.64321,0.659948
14.9358,3.93483,300,0.643364,0.659891
14.9928,3.99199,300,0.643519,0.659846
15.2431,4.24237,300,0.643673,0.65998
15.1264,4.1258,300,0.643827,0.660892
14.9796,3.97915,300,0.643981,0.661432
15.0756,4.07534,300,0.644136,0.661508
15.1117,4.11154,300,0.64429,0.661885
15.0331,4.0331,300,0.644444,0.662371
14.8841,3.88421,300,0.644599,0.662608
15.2402,4.24044,300,0.644753,0.662375
14.9481,3.94848,300,0.644907,0.663263
15.0267,4.02727,300,0.645062,0.663226
15.0435,4.04419,300,0.645216,0.663439
15.0459,4.04672,300,0.64537,0.663703
14.915,3.91601,300,0.645525,0.663974
15.0261,4.02721,300,0.645679,0.663832
15.0444,4.04573,300,0.645833,0.664043
14.9133,3.91469,300,0.645988,0.664311
14.9961,3.99764,300,0.646142,0.664166
15.0423,4.04404,300,0.646296,0.664285
14.9463,3.94817,300,0.646451,0.664549
14.9075,3.90948,300,0.646605,0.664511
14.9679,3.97007,300,0.646759,0.664355
15.0377,4.03999,300,0.646914,0.664393
14.8725,3.87494,300,0.647068,0.664649
14.9031,3.90565,300,0.647222,0.664389
14.8888,3.89147,300,0.647377,0.664231
15.1222,4.12509,300,0.647531,0.664034
15.0377,4.04066,300,0.647685,0.664565
15.0794,4.08251,300,0.647839,0.664829
15.1228,4.12606,300,0.647994,0.665221
14.8773,3.8807,300,0.648148,0.665744
14.9535,3.95703,300,0.648302,0.665498
15.0912,4.09492,300,0.648457,0.665495
14.9599,3.96378,300,0.648611,0.665922
15.2368,4.24078,300,0.648765,0.665938
14.9274,3.93154,300,0.64892,0.666815
14.7429,3.74712,300,0.649074,0.66672
14.9426,3.94703,300,0.649228,0.666053
15.2671,4.27166,300,0.649383,0.666022
15.149,4.15369,300,0.649537,0.666999
14.9444,3.94926,300,0.649691,0.667599
15.2281,4.23306,300,0.649846,0.667556
15.0519,4.05699,300,0.65,0.6684
15.0601,4.06534,300,0.650154,0.668685
15.0179,4.02333,300,0.650309,0.668994
15.1299,4.1354,300,0.650463,0.669169
14.9738,3.97952,300,0.650617,0.669694
14.9129,3.9187,300,0.650772,0.669726
14.985,3.99101,300,0.650926,0.669569
14.9168,3.92293,300,0.65108,0.669642
15.0154,4.02167,300,0.651235,0.669504
15.0691,4.07551,300,0.651389,0.669679
14.9362,3.94272,300,0.651543,0.67002
14.7944,3.80113,300,0.651698,0.669944
15.3235,4.33028,300,0.651852,0.669431
14.9298,3.93673,300,0.652006,0.670571
14.9255,3.93265,300,0.65216,0.670474
14.8285,3.83572,300,0.652315,0.670368
15.1479,4.15532,300,0.652469,0.669965
14.758,3.76551,300,0.652623,0.670561
15.095,4.1027,300,0.652778,0.669941
15.0357,4.04352,300,0.652932,0.670378
15.1361,4.14408,300,0.653086,0.670627
14.9811,3.9892,300,0.653241,0.671185
15.0793,4.0875,300,0.653395,0.671258
15.0305,4.03887,300,0.653549,0.671636
15.0241,4.03266,300,0.653704,0.671859
14.9584,3.96703,300,0.653858,0.672062
14.9945,4.00336,300,0.654012,0.67206
14.8505,3.8595,300,0.654167,0.672173
15.0571,4.06615,300,0.654321,0.671839
14.9217,3.93094,300,0.654475,0.672153
14.9186,3.92798,300,0.65463,0.672046
14.9399,3.94943,300,0.654784,0.671933
15.0366,4.04632,300,0.654938,0.67189
15.0756,4.08545,300,0.655093,0.672148
14.9775,3.98743,300,0.655247,0.672525
15.0206,4.03066,300,0.655401,0.672596
14.9508,3.96099,300,0.655556,0.672801
14.9708,3.98117,300,0.65571,0.672789
15.0262,4.03675,300,0.655864,0.672842
14.829,3.83966,300,0.656018,0.673067
14.9911,4.00192,300,0.656173,0.672682
15.0046,4.01551,300,0.656327,0.672806
15.2698,4.28091,300,0.656482,0.672971
15.0141,4.02536,300,0.656636,0.67395
15.0049,4.01627,300,0.65679,0.674132
14.9528,3.96427,300,0.656944,0.674285
14.9211,3.93276,300,0.657099,0.674277
14.9467,3.95849,300,0.657253,0.674173
14.99,4.00191,300,0.657407,0.674153
14.8524,3.86444,300,0.657562,0.674268
14.834,3.84626,300,0.657716,0.67396
14.7542,3.76655,300,0.65787,0.673604
15.1108,4.12329,300,0.658025,0.673012
14.9603,3.97298,300,0.658179,0.67352
14.9411,3.95394,300,0.658333,0.673564
15.1724,4.18534,300,0.658488,0.673551
15.0892,4.10231,300,0.658642,0.674245
14.9571,3.97035,300,0.658796,0.674677
15.0541,4.06749,300,0.658951,0.674702
15.0159,4.02942,300,0.659105,0.675024
15.0613,4.07491,300,0.659259,0.675227
14.9846,3.99837,300,0.659414,0.675568
14.9259,3.93982,300,0.659568,0.675671
15.0088,4.02288,300,0.659722,0.675595
15.0902,4.10444,300,0.659877,0.675776
15.1702,4.1846,300,0.660031,0.676206
14.9883,4.00284,300,0.660185,0.676877
15.0339,4.04857,300,0.66034,0.676982
14.9505,3.96528,300,0.660494,0.677228
14.8658,3.8807,300,0.660648,0.677217
15.0486,4.06369,300,0.660802,0.676947
14.9089,3.92412,300,0.660957,0.677245
15.0171,4.03242,300,0.661111,0.677112
15.1466,4.16213,300,0.661265,0.677315
14.9948,4.01042,300,0.66142,0.677914
15.0196,4.03535,300,0.661574,0.678041
15.0071,4.02301,300,0.661728,0.678244
14.9974,4.01345,300,0.661883,0.678408
14.9611,3.97732,300,0.662037,0.678542
15.1479,4.16423,300,0.662191,0.678565
14.9353,3.95182,300,0.662346,0.679163
14.969,3.98566,300,0.6625,0.679102
14.9833,4.00009,300,0.662654,0.679147
15.0259,4.04283,300,0.662809,0.679238
15.1495,4.16652,300,0.662963,0.67946
15.1233,4.14049,300,0.663117,0.680061
14.8625,3.87989,300,0.663272,0.680575
14.8764,3.89387,300,0.663426,0.680281
14.9896,4.00725,300,0.66358,0.680038
14.9016,3.91934,300,0.663735,0.680149
14.973,3.99089,300,0.663889,0.67999
14.9344,3.95249,300,0.664043,0.680055
15.0534,4.07161,300,0.664198,0.680003
14.8532,3.87158,300,0.664352,0.680317
14.9027,3.9212,300,0.664506,0.680018
14.9362,3.95482,300,0.664661,0.679877
14.8642,3.88301,300,0.664815,0.679842
14.9883,4.00717,300,0.664969,0.679591
15.0261,4.04511,300,0.665123,0.679723
14.89,3.90919,300,0.665278,0.679969
14.801,3.82032,300,0.665432,0.679801
14.9944,4.01383,300,0.665586,0.679368
15.0624,4.08199,300,0.665741,0.679529
14.9394,3.95919,300,0.665895,0.679894
15.0709,4.09084,300,0.666049,0.679885
14.9569,3.97693,300,0.666204,0.680275
15.0384,4.0586,300,0.666358,0.680316
15.0708,4.0911,300,0.666512,0.680605
14.8455,3.86598,300,0.666667,0.68099
15.1569,4.17748,300,0.666821,0.680688
15.0146,4.03541,300,0.666975,0.681336
15.0839,4.1048,300,0.66713,0.681545
14.9943,4.01532,300,0.667284,0.681964
15.0199,4.04111,300,0.667438,0.682106
14.8927,3.91407,300,0.667593,0.682326
15.1046,4.12608,300,0.667747,0.682159
14.997,4.0186,300,0.667901,0.682639
14.9959,4.01767,300,0.668056,0.682788
14.986,4.00787,300,0.66821,0.682933
14.8237,3.84569,300,0.668364,0.683048
15.1238,4.14602,300,0.668519,0.68267
14.9812,4.00353,300,0.668673,0.68321
15.1583,4.18077,300,0.668827,0.683313
14.9872,4.00984,300,0.668981,0.683953
15.0706,4.09338,300,0.669136,0.684066
15.1178,4.14073,300,0.66929,0.684434
14.9108,3.93381,300,0.669444,0.684942
14.8942,3.91733,300,0.669599,0.684814
14.9213,3.94461,300,0.669753,0.68464
15.0073,4.0308,300,0.669907,0.684553
15.1789,4.2025,300,0.670062,0.684731
14.9701,3.99386,300,0.670216,0.68543
14.924,3.94791,300,0.67037,0.685486
15.1548,4.17883,300,0.670525,0.685404
14.8834,3.90755,300,0.670679,0.686026
15.132,4.15633,300,0.670833,0.685816
15.0663,4.09074,300,0.670988,0.686367
15.0965,4.12107,300,0.671142,0.686713
14.8344,3.85918,300,0.671296,0.687149
15.0316,4.05647,300,0.671451,0.68678
14.9397,3.9647,300,0.671605,0.687021
15.0676,4.09272,300,0.671759,0.686981
15.1994,4.22469,300,0.671914,0.687332
15.008,4.03341,300,0.672068,0.688082
15.082,4.10755,300,0.672222,0.688241
14.8284,3.85418,300,0.672377,0.688625
14.9165,3.94236,300,0.672531,0.688232
15.1095,4.13553,300,0.672685,0.688116
14.8645,3.8907,300,0.67284,0.688592
15.0364,4.0627,300,0.672994,0.688318
15.0168,4.04326,300,0.673148,0.688573
14.9771,4.00372,300,0.673302,0.688767
14.8799,3.90667,300,0.673457,0.68884
15.1338,4.16066,300,0.673611,0.688619
14.7969,3.82387,300,0.673765,0.689173
15.182,4.2092,300,0.67392,0.688699
15.0465,4.07382,300,0.674074,0.689402
14.8394,3.86685,300,0.674228,0.689687
15.0276,4.05519,300,0.674383,0.689341
15.0926,4.12036,300,0.674537,0.689574
15.0043,4.03217,300,0.674691,0.690002
15.0109,4.03886,300,0.674846,0.690159
14.8741,3.90222,300,0.675,0.690335
15.0168,4.04511,300,0.675154,0.690096
14.9898,4.01819,300,0.675309,0.690296
14.8227,3.85123,300,0.675463,0.690413
15.1759,4.20461,300,0.675617,0.690025
15.1472,4.17604,300,0.675772,0.690712
14.9589,3.98789,300,0.675926,0.691305
15.0287,4.05789,300,0.67608,0.691322
14.9116,3.94094,300,0.676235,0.691553
15.1129,4.14232,300,0.676389,0.691428
15.1477,4.1773,300,0.676543,0.691916
15.0665,4.09621,300,0.676698,0.692505
14.9795,4.00935,300,0.676852,0.692842
15.1055,4.13553,300,0.677006,0.692912
14.9797,4.00987,300,0.677161,0.693366
15.1465,4.17678,300,0.677315,0.693433
15.0771,4.10755,300,0.677469,0.694009
15.0462,4.07676,300,0.677623,0.694368
15.0546,4.08527,300,0.677778,0.69463
14.7817,3.81258,300,0.677932,0.694916
15.0567,4.08766,300,0.678086,0.694369
14.9545,3.98568,300,0.678241,0.69467
15.0123,4.04356,300,0.678395,0.694659
14.938,3.96941,300,0.678549,0.694825
15.2357,4.26724,300,0.678704,0.694766
14.9177,3.94939,300,0.678858,0.695614
14.9682,4.00007,300,0.679012,0.695486
14.9759,4.00788,300,0.679167,0.695516
14.887,3.91913,300,0.679321,0.695572
15.0553,4.0876,300,0.679475,0.695359
15.1366,4.16904,300,0.67963,0.695663
15.1141,4.14666,300,0.679784,0.69621
15.0879,4.12059,300,0.679938,0.696684
14.8442,3.87703,300,0.680093,0.697074
15.0619,4.09484,300,0.680247,0.69672
14.9333,3.96643,300,0.680401,0.697035
15.0961,4.12939,300,0.680556,0.696959
14.8426,3.87604,300,0.68071,0.697379
15.1528,4.18632,300,0.680864,0.697027
15.0527,4.08637,300,0.681019,0.697621
14.9179,3.95178,300,0.681173,0.697907
15.016,4.05002,300,0.681327,0.697783
14.9716,4.00577,300,0.681481,0.69796
14.9357,3.96998,300,0.681636,0.698003
14.7385,3.77293,300,0.68179,0.697939
14.954,3.98856,300,0.681944,0.697283
15.0329,4.06758,300,0.682099,0.697291
15.0263,4.06112,300,0.682253,0.697538
15.0463,4.08129,300,0.682407,0.697763
15.1008,4.13588,300,0.682562,0.698048
15.0898,4.1251,300,0.682716,0.698494
15.0915,4.12694,300,0.68287,0.698903
15.0549,4.09045,300,0.683025,0.699314
15.036,4.07169,300,0.683179,0.699611
14.913,3.94885,300,0.683333,0.699849
15.0192,4.0552,300,0.683488,0.699714
15.1287,4.16483,300,0.683642,0.699904
14.9097,3.94598,300,0.683796,0.700424
15.0509,4.08732,300,0.683951,0.700278
14.9208,3.95737,300,0.684105,0.700563
15.1733,4.21003,300,0.684259,0.700453
14.9126,3.94939,300,0.684414,0.701108
15.0904,4.12738,300,0.684568,0.70097
15.0644,4.10154,300,0.684722,0.701373
15.1383,4.17557,300,0.684877,0.701694
